Date,Voltage,index
2015-11-13 12:20:34,4.39996862411499,1122
2015-11-13 12:20:44,4.40003538131714,1123
2015-11-13 12:20:54,4.39999055862427,1124
2015-11-13 12:21:04,4.39997720718384,1125
2015-11-13 12:21:14,4.39998579025269,1126
2015-11-13 12:21:24,4.40001058578491,1127
2015-11-13 12:21:34,4.40001344680786,1128
2015-11-13 12:21:44,4.39996671676636,1129
2015-11-13 12:21:54,4.39999151229858,1130
2015-11-13 12:22:04,4.40001916885376,1131
2015-11-13 12:22:14,4.39998960494995,1132
2015-11-13 12:22:24,4.39999914169312,1133
2015-11-13 12:22:34,4.40005540847778,1134
2015-11-13 12:22:44,4.39998483657837,1135
2015-11-13 12:22:54,4.39995813369751,1136
2015-11-13 12:23:04,4.4000096321106,1137
2015-11-13 12:23:14,4.27100706100464,1138
2015-11-13 12:23:24,4.25787401199341,1139
2015-11-13 12:23:34,4.25457811355591,1140
2015-11-13 12:23:44,3.36731672286987,1141
2015-11-13 12:23:54,3.31348466873169,1142
2015-11-13 12:24:04,3.2441258430481,1143
2015-11-13 12:24:14,3.1745285987854,1144
2015-11-13 12:24:25,3.10010099411011,1145
2015-11-13 12:24:35,3.00306081771851,1146
2015-11-13 12:24:45,2.99998903274536,1147
2015-11-13 12:24:55,3.81749200820923,1148
2015-11-13 12:25:05,3.83834600448608,1149
2015-11-13 12:25:15,3.84289026260376,1150
2015-11-13 12:25:25,4.20011568069458,1151
2015-11-13 12:25:35,4.28707838058472,1152
2015-11-13 12:25:45,4.31234979629517,1153
2015-11-13 12:25:55,4.34586000442505,1154
2015-11-13 12:26:05,4.39305448532105,1155
2015-11-13 12:26:15,4.40001916885376,1156
2015-11-13 12:26:25,4.40002775192261,1157
2015-11-13 12:26:35,4.39998292922974,1158
2015-11-13 12:26:45,4.39997434616089,1159
2015-11-13 12:26:55,4.40000581741333,1160
2015-11-13 12:27:05,4.40001535415649,1161
2015-11-13 12:27:15,4.40002965927124,1162
2015-11-13 12:27:25,4.40004968643189,1163
2015-11-13 12:27:35,4.39998769760132,1164
2015-11-13 12:27:45,4.40000009536743,1165
2015-11-13 12:27:55,4.40000009536743,1166
2015-11-13 12:28:05,4.40004968643189,1167
2015-11-13 12:28:15,4.39996576309204,1168
2015-11-13 12:28:25,4.40001249313355,1169
2015-11-13 12:28:35,4.40000104904175,1170
2015-11-13 12:28:45,4.40001440048218,1171
2015-11-13 12:28:55,4.40001821517944,1172
2015-11-13 12:29:05,4.40000200271606,1173
2015-11-13 12:29:15,4.39998197555542,1174
2015-11-13 12:29:25,4.27108812332153,1175
2015-11-13 12:29:35,4.2579026222229,1176
2015-11-13 12:29:45,4.25463342666626,1177
2015-11-13 12:29:55,3.37260484695435,1178
2015-11-13 12:30:05,3.31708478927612,1179
2015-11-13 12:30:15,3.24584627151489,1180
2015-11-13 12:30:25,3.17613458633423,1181
2015-11-13 12:30:35,3.10073328018188,1182
2015-11-13 12:30:45,3.00208616256714,1183
2015-11-13 12:30:55,2.99999952316284,1184
2015-11-13 12:31:05,3.81755113601685,1185
2015-11-13 12:31:15,3.83843755722046,1186
2015-11-13 12:31:25,3.84294271469116,1187
2015-11-13 12:31:35,4.2000527381897,1188
2015-11-13 12:31:45,4.28667497634888,1189
2015-11-13 12:31:55,4.31272077560425,1190
2015-11-13 12:32:05,4.34667825698853,1191
2015-11-13 12:32:15,4.39404344558716,1192
2015-11-13 12:32:25,4.40002679824829,1193
2015-11-13 12:32:35,4.39999532699585,1194
2015-11-13 12:32:45,4.39998483657837,1195
2015-11-13 12:32:55,4.40002202987671,1196
2015-11-13 12:33:05,4.40001916885376,1197
2015-11-13 12:33:15,4.40003252029419,1198
2015-11-13 12:33:25,4.40001344680786,1199
2015-11-13 12:33:35,4.40002012252808,1200
2015-11-13 12:33:45,4.40002679824829,1201
2015-11-13 12:33:55,4.39997243881226,1202
2015-11-13 12:34:05,4.40008974075317,1203
2015-11-13 12:34:15,4.40006113052368,1204
2015-11-13 12:34:25,4.39999914169312,1205
2015-11-13 12:34:35,4.39996290206909,1206
2015-11-13 12:34:45,4.40002489089966,1207
2015-11-13 12:34:55,4.40001821517944,1208
2015-11-13 12:35:05,4.39999723434448,1209
2015-11-13 12:35:15,4.40000581741333,1210
2015-11-13 12:35:25,4.40006971359253,1211
2015-11-13 12:35:35,4.27039766311646,1212
2015-11-13 12:35:45,4.25719690322876,1213
2015-11-13 12:35:55,4.25374746322632,1214
2015-11-13 12:36:05,3.37134599685669,1215
2015-11-13 12:36:15,3.31454706192017,1216
2015-11-13 12:36:25,3.24356985092163,1217
2015-11-13 12:36:35,3.17196321487427,1218
2015-11-13 12:36:45,3.09644937515259,1219
2015-11-13 12:36:55,2.99998903274536,1220
2015-11-13 12:37:05,3.81880331039429,1221
2015-11-13 12:37:15,3.83953237533569,1222
2015-11-13 12:37:25,3.8440375328064,1223
2015-11-13 12:37:35,4.20000982284546,1224
2015-11-13 12:37:45,4.28784418106079,1225
2015-11-13 12:37:56,4.31339883804321,1226
2015-11-13 12:38:06,4.34722661972046,1227
2015-11-13 12:38:16,4.39503812789917,1228
2015-11-13 12:38:26,4.39997625350952,1229
2015-11-13 12:38:36,4.40003728866577,1230
2015-11-13 12:38:46,4.39994382858276,1231
2015-11-13 12:38:56,4.40000581741333,1232
2015-11-13 12:39:06,4.400062084198,1233
2015-11-13 12:39:16,4.39996862411499,1234
2015-11-13 12:39:26,4.40004396438599,1235
2015-11-13 12:39:36,4.39997625350952,1236
2015-11-13 12:39:46,4.40000581741333,1237
2015-11-13 12:39:56,4.39997720718384,1238
2015-11-13 12:40:06,4.3999924659729,1239
2015-11-13 12:40:16,4.39996385574341,1240
2015-11-13 12:40:26,4.40002679824829,1241
2015-11-13 12:40:36,4.39997816085815,1242
2015-11-13 12:40:46,4.39999914169312,1243
2015-11-13 12:40:56,4.39998292922974,1244
2015-11-13 12:41:06,4.39996385574341,1245
2015-11-13 12:41:16,4.39995718002319,1246
2015-11-13 12:41:26,4.39994955062866,1247
2015-11-13 12:41:36,4.27084493637085,1248
2015-11-13 12:41:46,4.25766515731812,1249
2015-11-13 12:41:56,4.254310131073,1250
2015-11-13 12:42:06,3.37659692764282,1251
2015-11-13 12:42:16,3.31892347335815,1252
2015-11-13 12:42:26,3.24663877487183,1253
2015-11-13 12:42:36,3.17526865005493,1254
2015-11-13 12:42:46,3.09992837905884,1255
2015-11-13 12:42:56,3.00107622146606,1256
2015-11-13 12:43:06,2.99998807907104,1257
2015-11-13 12:43:16,3.81751489639282,1258
2015-11-13 12:43:26,3.83840036392212,1259
2015-11-13 12:43:36,3.84299325942993,1260
2015-11-13 12:43:46,4.19999265670776,1261
2015-11-13 12:43:56,4.28629350662231,1262
2015-11-13 12:44:06,4.31209516525269,1263
2015-11-13 12:44:16,4.34589433670044,1264
2015-11-13 12:44:26,4.39341592788696,1265
2015-11-13 12:44:36,4.40002107620239,1266
2015-11-13 12:44:46,4.39999914169312,1267
2015-11-13 12:44:56,4.399986743927,1268
2015-11-13 12:45:06,4.40007638931274,1269
2015-11-13 12:45:16,4.39995908737183,1270
2015-11-13 12:45:26,4.40005159378052,1271
2015-11-13 12:45:36,4.40000200271606,1272
2015-11-13 12:45:46,4.40001821517944,1273
2015-11-13 12:45:56,4.39998769760132,1274
2015-11-13 12:46:06,4.39996576309204,1275
2015-11-13 12:46:16,4.39997339248657,1276
2015-11-13 12:46:26,4.40000200271606,1277
2015-11-13 12:46:36,4.40000867843628,1278
2015-11-13 12:46:46,4.40000867843628,1279
2015-11-13 12:46:56,4.39995241165161,1280
2015-11-13 12:47:06,4.40001058578491,1281
2015-11-13 12:47:16,4.39998197555542,1282
2015-11-13 12:47:26,4.39995622634888,1283
2015-11-13 12:47:36,4.40003824234009,1284
2015-11-13 12:47:46,4.27030038833618,1285
2015-11-13 12:47:56,4.25696611404419,1286
2015-11-13 12:48:06,4.25355958938599,1287
2015-11-13 12:48:16,3.36847925186157,1288
2015-11-13 12:48:26,3.30797529220581,1289
2015-11-13 12:48:36,3.23595571517944,1290
2015-11-13 12:48:46,3.16513299942017,1291
2015-11-13 12:48:56,3.08707857131958,1292
2015-11-13 12:49:06,2.99999856948853,1293
2015-11-13 12:49:16,3.82279539108276,1294
2015-11-13 12:49:26,3.84317636489868,1295
2015-11-13 12:49:36,3.84759759902954,1296
2015-11-13 12:49:46,4.20007944107056,1297
2015-11-13 12:49:56,4.29092836380005,1298
2015-11-13 12:50:06,4.31725645065308,1299
2015-11-13 12:50:16,4.35310792922974,1300
2015-11-13 12:50:27,4.39999151229858,1301
2015-11-13 12:50:37,4.40001058578491,1302
2015-11-13 12:50:47,4.40002489089966,1303
2015-11-13 12:50:57,4.39997625350952,1304
2015-11-13 12:51:07,4.40000200271606,1305
2015-11-13 12:51:17,4.40004014968872,1306
2015-11-13 12:51:27,4.39996290206909,1307
2015-11-13 12:51:37,4.39997911453247,1308
2015-11-13 12:51:47,4.40003824234009,1309
2015-11-13 12:51:57,4.39992094039917,1310
2015-11-13 12:52:07,4.40001726150513,1311
2015-11-13 12:52:17,4.40003728866577,1312
2015-11-13 12:52:27,4.39994955062866,1313
2015-11-13 12:52:37,4.40000200271606,1314
2015-11-13 12:52:47,4.39999437332153,1315
2015-11-13 12:52:57,4.39998769760132,1316
2015-11-13 12:53:07,4.39998579025269,1317
2015-11-13 12:53:17,4.40001344680786,1318
2015-11-13 12:53:27,4.39996194839478,1319
2015-11-13 12:53:37,4.40003633499146,1320
2015-11-13 12:53:47,4.27129697799683,1321
2015-11-13 12:53:57,4.25818586349487,1322
